ID,STATE_CODE,CONSTITUENCY,LOK_SABHA_ID
2457,OR,Sonepur,279
2458,OR,Loisingha,279
2459,OR,Patnagarh,279
2460,OR,Bolangir,279
2461,OR,Titilagarh,279
2462,OR,Kantabanji,279
2463,OR,Nuapada,279
2464,OR,Khariar,279
2465,OR,Umarkote,279
2466,OR,Jharigam,279
2467,OR,Nabarangpur,279
2468,OR,Dabugam,279
2469,OR,Lanjigarh,279
2470,OR,Junagarh,279
2471,OR,Dharmagarh,279
2472,OR,Bhawanipatna,279
2473,OR,Narla,279
2474,OR,Baliguda,279
2475,OR,"G. Udayagiri",279
2476,OR,Phulbani,279
2477,OR,Kantamal,279
2478,OR,Boudh,279
2479,OR,Baramba,279
2480,OR,Banki,279
2481,OR,Athgarh,279
2482,OR,Barabati-Cuttack,279
2483,OR,Choudwar-Cuttack,279
2484,OR,Niali,279
2485,OR,"Cuttack Sadar",279
2486,OR,Salipur,279
2487,OR,Mahanga,279
2488,OR,Patkura,279
2489,OR,Kendrapara,279
2490,OR,Aul,279
2491,OR,Rajanagar,279
2492,OR,Mahakalapada,279
2493,OR,Paradeep,279
2494,OR,Tirtol,279
2495,OR,Balikuda-Erasama,279
2496,OR,Jagatsinghpur,279
2497,OR,Kakatpur,279
2498,OR,Nimapara,279
2499,OR,Puri,279
2500,OR,Brahmagiri,279
